Attributes,adjust,close,change_perc2,avg,volume_match,value_match,volume_reconcile,value_reconcile,open,high,low,volume
2014-12-10,4.1,4.1,2.5,3.991,33900.0,135320000.0,0.0,0.0,3.8,4.1,3.8,33900.0
2014-12-11,4.1,4.1,0.0,4.1,0.0,0.0,0.0,0.0,4.1,4.1,4.1,0.0
2014-12-12,4.1,4.1,0.0,4.1,0.0,0.0,0.0,0.0,4.1,4.1,4.1,0.0
2014-12-15,4.1,4.1,0.0,4.036,1470.0,5909000.0,0.0,0.0,3.8,4.1,3.8,1470.0
2014-12-16,4.2,4.2,2.439,4.1,130.0,531000.0,0.0,0.0,4.2,4.2,4.2,130.0
2014-12-17,4.0,4.0,-4.7619,3.8,200.0,780000.0,0.0,0.0,3.8,4.0,3.8,200.0
2014-12-18,4.1,4.1,2.5,4.0,100.0,410000.0,0.0,0.0,4.1,4.1,4.1,100.0
2014-12-19,4.1,4.1,0.0,4.1,0.0,0.0,0.0,0.0,4.1,4.1,4.1,0.0
2014-12-22,4.1,4.1,0.0,3.9,2100.0,8210000.0,0.0,0.0,3.9,4.1,3.9,2100.0
2014-12-23,4.1,4.1,0.0,4.1,0.0,0.0,0.0,0.0,4.1,4.1,4.1,0.0
2014-12-24,4.1,4.1,0.0,4.1,0.0,0.0,0.0,0.0,4.1,4.1,4.1,0.0
2014-12-25,4.2,4.2,2.439,3.8,600.0,2320000.0,0.0,0.0,3.8,4.2,3.8,600.0
2014-12-26,4.2,4.2,0.0,4.2,0.0,0.0,0.0,0.0,4.2,4.2,4.2,0.0
2014-12-29,3.8,3.8,-9.5238,3.8,2700.0,10260000.0,0.0,0.0,3.8,3.8,3.8,2700.0
2014-12-30,3.9,3.9,2.6316,3.613,2400.0,8670000.0,0.0,0.0,3.6,3.9,3.6,2400.0
2014-12-31,4.1,4.1,0.0,3.9,100.0,410000.0,0.0,0.0,4.1,4.1,4.1,100.0
2015-01-05,3.9,3.9,-4.878,3.9,1600.0,6240000.0,0.0,0.0,3.9,3.9,3.9,1600.0
2015-01-06,3.9,3.9,0.0,3.91,4000.0,15640000.0,0.0,0.0,4.0,4.0,3.9,4000.0
2015-01-07,3.9,3.9,0.0,3.933,1500.0,5900000.0,0.0,0.0,4.0,4.0,3.9,1500.0
2015-01-08,4.1,4.1,5.1282,3.933,600.0,2360000.0,0.0,0.0,3.9,4.1,3.9,600.0
2015-01-09,3.9,3.9,-4.878,4.1,1000.0,3900000.0,0.0,0.0,3.9,3.9,3.9,1000.0
2015-01-12,3.9,3.9,0.0,3.9,500.0,1950000.0,0.0,0.0,3.9,3.9,3.9,500.0
2015-01-13,3.9,3.9,0.0,3.905,2180.0,8488000.0,0.0,0.0,4.0,4.0,3.9,2180.0
2015-01-14,3.9,3.9,0.0,3.9,1200.0,4680000.0,0.0,0.0,3.9,3.9,3.9,1200.0
2015-01-15,3.9,3.9,0.0,3.895,1900.0,7400000.0,0.0,0.0,3.9,3.9,3.8,1900.0
2015-01-16,3.9,3.9,0.0,3.831,2920.0,11182000.0,0.0,0.0,4.1,4.1,3.8,2920.0
2015-01-19,4.0,4.0,2.5641,3.8,2100.0,8000000.0,0.0,0.0,3.8,4.0,3.8,2100.0
2015-01-20,3.9,3.9,-2.5,3.8,1600.0,6090000.0,0.0,0.0,3.8,3.9,3.8,1600.0
2015-01-21,3.9,3.9,0.0,3.9,0.0,0.0,0.0,0.0,3.9,3.9,3.9,0.0
2015-01-22,3.7,3.7,-5.1282,3.731,2600.0,9700000.0,0.0,0.0,4.0,4.0,3.7,2600.0
2015-01-23,3.9,3.9,5.4054,3.84,1000.0,3840000.0,0.0,0.0,3.8,3.9,3.8,1000.0
2015-01-26,3.7,3.7,-5.1282,3.7,300.0,1110000.0,0.0,0.0,3.7,3.7,3.7,300.0
2015-01-27,3.8,3.8,2.7027,3.8,571.0,2141400.0,0.0,0.0,3.8,3.8,3.8,571.0
2015-01-28,3.8,3.8,0.0,3.8,1500.0,5700000.0,0.0,0.0,3.8,3.8,3.8,1500.0
2015-01-29,3.8,3.8,0.0,3.8,700.0,2660000.0,0.0,0.0,3.8,3.8,3.8,700.0
2015-01-30,3.8,3.8,0.0,3.8,900.0,3420000.0,0.0,0.0,3.8,3.8,3.8,900.0
2015-02-02,3.7,3.7,-2.6316,3.7,1500.0,5550000.0,0.0,0.0,3.7,3.7,3.7,1500.0
2015-02-03,3.9,3.9,5.4054,3.9,100.0,390000.0,0.0,0.0,3.9,3.9,3.9,100.0
2015-02-04,3.7,3.7,-5.1282,3.7,1400.0,5180000.0,57.0,205200.0,3.7,3.7,3.7,1457.0
2015-02-05,3.6,3.6,-2.7027,3.611,900.0,3250000.0,0.0,0.0,3.7,3.7,3.6,900.0
2015-02-06,3.9,3.9,8.3333,3.9,100.0,390000.0,0.0,0.0,3.9,3.9,3.9,100.0
2015-02-09,3.9,3.9,0.0,3.9,0.0,0.0,0.0,0.0,3.9,3.9,3.9,0.0
2015-02-10,3.6,3.6,-7.6923,3.6,1500.0,5400000.0,0.0,0.0,3.6,3.6,3.6,1500.0
2015-02-11,3.6,3.6,0.0,3.6,2100.0,7560000.0,0.0,0.0,3.6,3.6,3.6,2100.0
2015-02-12,3.8,3.8,5.5556,3.8,100.0,380000.0,0.0,0.0,3.8,3.8,3.8,100.0
2015-02-13,4.0,4.0,0.0,4.0,100.0,400000.0,0.0,0.0,4.0,4.0,4.0,100.0
2015-02-24,3.9,3.9,-2.5,3.809,1100.0,4190000.0,0.0,0.0,3.8,3.9,3.8,1100.0
2015-02-25,3.9,3.9,0.0,3.9,0.0,0.0,0.0,0.0,3.9,3.9,3.9,0.0
2015-02-26,3.8,3.8,-2.5641,3.704,2600.0,9630000.0,0.0,0.0,3.7,3.8,3.7,2600.0
2015-02-27,3.6,3.6,-5.2632,3.556,9300.0,33070000.0,0.0,0.0,3.6,3.6,3.5,9300.0
2015-03-02,3.5,3.5,-2.7778,3.6,2200.0,7910000.0,0.0,0.0,3.6,3.6,3.5,2200.0
2015-03-03,3.7,3.7,5.7143,3.617,4200.0,15190000.0,0.0,0.0,3.6,3.7,3.6,4200.0
2015-03-04,3.6,3.6,-2.7027,3.679,1400.0,5150000.0,0.0,0.0,3.7,3.7,3.6,1400.0
2015-03-05,3.7,3.7,2.7778,3.645,2300.0,8390000.0,0.0,0.0,3.7,3.7,3.6,2300.0
2015-03-06,3.6,3.6,-2.7027,3.6,5200.0,18720000.0,0.0,0.0,3.6,3.6,3.6,5200.0
2015-03-09,3.7,3.7,2.7778,3.629,2926.0,10615800.0,0.0,0.0,3.7,3.7,3.6,2926.0
2015-03-10,3.7,3.7,0.0,3.7,0.0,0.0,0.0,0.0,3.7,3.7,3.7,0.0
2015-03-11,3.6,3.6,-2.7027,3.6,100.0,360000.0,0.0,0.0,3.6,3.6,3.6,100.0
2015-03-12,3.4,3.4,-5.5556,3.441,5400.0,18580000.0,0.0,0.0,3.5,3.5,3.4,5400.0
2015-03-13,3.4,3.4,0.0,3.4,1300.0,4420000.0,0.0,0.0,3.4,3.4,3.4,1300.0
2015-03-16,3.3,3.3,-2.9412,3.33,5500.0,18280000.0,0.0,0.0,3.4,3.4,3.3,5500.0
2015-03-17,3.4,3.4,3.0303,3.5,1426.0,4958000.0,0.0,0.0,3.6,3.6,3.4,1426.0
2015-03-18,3.4,3.4,0.0,3.133,21600.0,67720000.0,0.0,0.0,3.3,3.4,3.1,21600.0
2015-03-19,3.4,3.4,0.0,3.4,2000.0,6800000.0,0.0,0.0,3.4,3.4,3.4,2000.0
2015-03-20,3.4,3.4,0.0,3.4,3000.0,10200000.0,0.0,0.0,3.4,3.4,3.4,3000.0
2015-03-23,3.3,3.3,-2.9412,3.264,1400.0,4570000.0,0.0,0.0,3.3,3.3,3.2,1400.0
2015-03-24,3.2,3.2,-3.0303,3.2,1100.0,3520000.0,0.0,0.0,3.2,3.2,3.2,1100.0
2015-03-25,3.2,3.2,0.0,3.2,0.0,0.0,0.0,0.0,3.2,3.2,3.2,0.0
2015-03-26,3.2,3.2,0.0,3.15,200.0,630000.0,0.0,0.0,3.1,3.2,3.1,200.0
2015-03-27,3.3,3.3,3.125,3.233,500.0,1630000.0,0.0,0.0,3.3,3.3,3.1,500.0
2015-03-30,3.3,3.3,0.0,3.26,500.0,1630000.0,0.0,0.0,3.2,3.3,3.2,500.0
2015-03-31,3.2,3.2,-3.0303,3.2,600.0,1920000.0,0.0,0.0,3.2,3.2,3.2,600.0
2015-04-01,3.2,3.2,0.0,3.2,0.0,0.0,0.0,0.0,3.2,3.2,3.2,0.0
2015-04-02,3.3,3.3,3.125,3.3,100.0,330000.0,0.0,0.0,3.3,3.3,3.3,100.0
2015-04-03,3.2,3.2,-3.0303,3.2,3700.0,11840000.0,0.0,0.0,3.2,3.2,3.2,3700.0
2015-04-06,3.2,3.2,0.0,3.2,0.0,0.0,0.0,0.0,3.2,3.2,3.2,0.0
2015-04-07,3.4,3.4,6.25,3.4,100.0,340000.0,0.0,0.0,3.4,3.4,3.4,100.0
2015-04-08,3.4,3.4,0.0,3.4,0.0,0.0,0.0,0.0,3.4,3.4,3.4,0.0
2015-04-09,3.4,3.4,0.0,3.4,0.0,0.0,0.0,0.0,3.4,3.4,3.4,0.0
2015-04-10,3.5,3.5,2.9412,3.5,100.0,350000.0,0.0,0.0,3.5,3.5,3.5,100.0
2015-04-13,3.5,3.5,0.0,3.5,0.0,0.0,0.0,0.0,3.5,3.5,3.5,0.0
2015-04-14,3.5,3.5,0.0,3.5,0.0,0.0,0.0,0.0,3.5,3.5,3.5,0.0
2015-04-15,3.5,3.5,0.0,3.5,100.0,350000.0,0.0,0.0,3.5,3.5,3.5,100.0
2015-04-16,3.4,3.4,-2.8571,3.5,100.0,340000.0,0.0,0.0,3.4,3.4,3.4,100.0
2015-04-17,3.4,3.4,0.0,3.4,100.0,340000.0,0.0,0.0,3.4,3.4,3.4,100.0
2015-04-20,3.4,3.4,0.0,3.4,0.0,0.0,0.0,0.0,3.4,3.4,3.4,0.0
2015-04-21,3.4,3.4,0.0,3.4,0.0,0.0,0.0,0.0,3.4,3.4,3.4,0.0
2015-04-22,3.4,3.4,0.0,3.4,0.0,0.0,0.0,0.0,3.4,3.4,3.4,0.0
2015-04-23,3.4,3.4,0.0,3.4,0.0,0.0,0.0,0.0,3.4,3.4,3.4,0.0
2015-04-24,3.3,3.3,-2.9412,3.3,700.0,2310000.0,0.0,0.0,3.3,3.3,3.3,700.0
2015-04-27,3.5,3.5,6.0606,3.5,100.0,350000.0,0.0,0.0,3.5,3.5,3.5,100.0
2015-05-04,3.5,3.5,0.0,3.5,0.0,0.0,0.0,0.0,3.5,3.5,3.5,0.0
2015-05-05,3.5,3.5,0.0,3.5,0.0,0.0,0.0,0.0,3.5,3.5,3.5,0.0
2015-05-06,3.5,3.5,0.0,3.5,0.0,0.0,0.0,0.0,3.5,3.5,3.5,0.0
2015-05-07,3.4,3.4,-2.8571,3.4,100.0,340000.0,0.0,0.0,3.4,3.4,3.4,100.0
2015-05-08,3.1,3.1,-8.8235,3.5,200.0,660000.0,0.0,0.0,3.5,3.5,3.1,200.0
2015-05-11,3.3,3.3,6.4516,3.3,200.0,612400.0,0.0,0.0,3.3,3.3,3.3,200.0
2015-05-12,3.4,3.4,3.0303,3.4,100.0,340000.0,0.0,0.0,3.4,3.4,3.4,100.0
2015-05-13,3.2,3.2,-5.8824,3.2,100.0,320000.0,0.0,0.0,3.2,3.2,3.2,100.0
2015-05-14,3.4,3.4,6.25,3.2,100.0,340000.0,0.0,0.0,3.4,3.4,3.4,100.0
2015-05-15,3.4,3.4,0.0,3.4,0.0,0.0,0.0,0.0,3.4,3.4,3.4,0.0
2015-05-18,3.4,3.4,0.0,3.4,0.0,0.0,0.0,0.0,3.4,3.4,3.4,0.0
2015-05-19,3.4,3.4,0.0,3.4,0.0,0.0,0.0,0.0,3.4,3.4,3.4,0.0
2015-05-20,3.1,3.1,-8.8235,3.1,7704.0,23882400.0,0.0,0.0,3.1,3.1,3.1,7704.0
2015-05-21,3.1,3.1,0.0,3.1,0.0,0.0,0.0,0.0,3.1,3.1,3.1,0.0
2015-05-22,3.1,3.1,0.0,3.1,0.0,0.0,0.0,0.0,3.1,3.1,3.1,0.0
2015-05-25,2.8,2.8,-9.6774,2.8,6000.0,16800000.0,0.0,0.0,2.8,2.8,2.8,6000.0
2015-05-26,2.7,2.7,-3.5714,2.729,10100.0,27560000.0,0.0,0.0,2.8,3.0,2.6,10100.0
2015-05-27,2.8,2.8,3.7037,2.64,500.0,1320000.0,0.0,0.0,2.6,2.8,2.6,500.0
2015-05-28,3.0,3.0,7.1429,2.672,2800.0,7580000.0,0.0,0.0,2.6,3.0,2.6,2800.0
2015-05-29,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0
2015-06-01,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0
2015-06-02,2.7,2.7,-10.0,3.0,1600.0,4320000.0,0.0,0.0,2.7,2.7,2.7,1600.0
2015-06-03,2.8,2.8,3.7037,2.8,27100.0,75880000.0,89.0,222500.0,2.8,2.8,2.8,27189.0
2015-06-04,2.7,2.7,-3.5714,2.938,2200.0,6440000.0,0.0,0.0,2.9,3.0,2.7,2200.0
2015-06-05,2.9,2.9,7.4074,2.805,8100.0,22730000.0,0.0,0.0,2.8,2.9,2.8,8100.0
2015-06-08,3.1,3.1,6.8966,2.918,9800.0,28710000.0,0.0,0.0,2.9,3.1,2.9,9800.0
2015-06-09,3.2,3.2,3.2258,3.1,300.0,960000.0,0.0,0.0,3.2,3.2,3.2,300.0
2015-06-10,2.9,2.9,-9.375,2.9,900.0,2610000.0,0.0,0.0,2.9,2.9,2.9,900.0
2015-06-11,2.9,2.9,0.0,2.9,0.0,0.0,0.0,0.0,2.9,2.9,2.9,0.0
2015-06-12,2.9,2.9,0.0,2.802,8200.0,22990000.0,0.0,0.0,2.8,3.0,2.8,8200.0
2015-06-15,3.1,3.1,6.8966,2.96,800.0,2410000.0,0.0,0.0,3.0,3.1,2.9,800.0
2015-06-16,3.3,3.3,6.4516,3.3,100.0,330000.0,0.0,0.0,3.3,3.3,3.3,100.0
2015-06-17,3.3,3.3,0.0,3.039,2300.0,6990000.0,0.0,0.0,3.3,3.3,3.0,2300.0
2015-06-18,3.2,3.2,-3.0303,3.047,1800.0,5500000.0,0.0,0.0,3.0,3.2,3.0,1800.0
2015-06-19,3.5,3.5,9.375,3.197,15300.0,49100000.0,0.0,0.0,3.1,3.5,3.1,15300.0
2015-06-22,3.6,3.6,2.8571,3.231,5000.0,16820000.0,0.0,0.0,3.3,3.6,3.2,5000.0
2015-06-23,3.8,3.8,5.5556,3.511,7600.0,27060000.0,0.0,0.0,3.4,3.8,3.4,7600.0
2015-06-24,3.8,3.8,0.0,3.8,0.0,0.0,0.0,0.0,3.8,3.8,3.8,0.0
2015-06-25,3.8,3.8,0.0,3.8,100.0,380000.0,0.0,0.0,3.8,3.8,3.8,100.0
2015-06-26,3.8,3.8,0.0,3.8,0.0,0.0,0.0,0.0,3.8,3.8,3.8,0.0
2015-06-29,3.8,3.8,0.0,3.8,0.0,0.0,0.0,0.0,3.8,3.8,3.8,0.0
2015-06-30,3.8,3.8,0.0,3.8,0.0,0.0,0.0,0.0,3.8,3.8,3.8,0.0
2015-07-01,3.8,3.8,0.0,3.8,0.0,0.0,0.0,0.0,3.8,3.8,3.8,0.0
2015-07-02,3.5,3.5,-7.8947,3.5,100.0,350000.0,0.0,0.0,3.5,3.5,3.5,100.0
2015-07-03,3.5,3.5,0.0,3.5,0.0,0.0,0.0,0.0,3.5,3.5,3.5,0.0
2015-07-06,3.5,3.5,0.0,3.5,500.0,1750000.0,0.0,0.0,3.5,3.5,3.5,500.0
2015-07-07,3.5,3.5,0.0,3.5,200.0,700000.0,0.0,0.0,3.5,3.5,3.5,200.0
2015-07-08,3.5,3.5,0.0,3.5,0.0,0.0,0.0,0.0,3.5,3.5,3.5,0.0
2015-07-09,3.5,3.5,0.0,3.5,0.0,0.0,0.0,0.0,3.5,3.5,3.5,0.0
2015-07-10,3.5,3.5,0.0,3.5,0.0,0.0,0.0,0.0,3.5,3.5,3.5,0.0
2015-07-13,3.5,3.5,0.0,3.5,0.0,0.0,0.0,0.0,3.5,3.5,3.5,0.0
2015-07-14,3.5,3.5,0.0,3.5,0.0,0.0,0.0,0.0,3.5,3.5,3.5,0.0
2015-07-15,3.5,3.5,0.0,3.5,0.0,0.0,0.0,0.0,3.5,3.5,3.5,0.0
2015-07-16,3.5,3.5,0.0,3.5,0.0,0.0,0.0,0.0,3.5,3.5,3.5,0.0
2015-07-17,3.5,3.5,0.0,3.5,0.0,0.0,0.0,0.0,3.5,3.5,3.5,0.0
2015-07-20,3.5,3.5,0.0,3.5,0.0,0.0,0.0,0.0,3.5,3.5,3.5,0.0
2015-07-21,3.5,3.5,0.0,3.5,0.0,0.0,0.0,0.0,3.5,3.5,3.5,0.0
2015-07-22,3.2,3.2,-8.5714,3.5,100.0,320000.0,0.0,0.0,3.2,3.2,3.2,100.0
2015-07-23,3.1,3.1,-3.125,3.1,200.0,620000.0,0.0,0.0,3.1,3.1,3.1,200.0
2015-07-24,3.4,3.4,9.6774,3.4,170.0,538800.0,0.0,0.0,3.4,3.4,3.4,170.0
2015-07-27,3.4,3.4,0.0,3.4,0.0,0.0,0.0,0.0,3.4,3.4,3.4,0.0
2015-07-28,3.4,3.4,0.0,3.4,0.0,0.0,0.0,0.0,3.4,3.4,3.4,0.0
2015-07-29,3.4,3.4,0.0,3.4,0.0,0.0,0.0,0.0,3.4,3.4,3.4,0.0
2015-07-30,3.4,3.4,0.0,3.4,0.0,0.0,0.0,0.0,3.4,3.4,3.4,0.0
2015-07-31,3.1,3.1,-8.8235,3.4,100.0,310000.0,0.0,0.0,3.1,3.1,3.1,100.0
2015-08-03,3.1,3.1,0.0,2.81,2900.0,8150000.0,1.0,3100.0,2.8,3.1,2.8,2901.0
2015-08-04,2.9,2.9,-6.4516,2.9,200.0,580000.0,0.0,0.0,2.9,2.9,2.9,200.0
2015-08-05,2.7,2.7,-6.8966,2.7,1000.0,2700000.0,0.0,0.0,2.7,2.7,2.7,1000.0
2015-08-06,2.7,2.7,0.0,2.7,30.0,81000.0,0.0,0.0,2.7,2.7,2.7,30.0
2015-08-07,2.6,2.6,-3.7037,2.6,200.0,520000.0,0.0,0.0,2.6,2.6,2.6,200.0
2015-08-10,2.6,2.6,0.0,2.596,2800.0,7270000.0,0.0,0.0,2.6,2.6,2.5,2800.0
2015-08-11,2.6,2.6,0.0,2.6,1100.0,2860000.0,0.0,0.0,2.6,2.6,2.6,1100.0
2015-08-12,2.8,2.8,7.6923,2.6,200.0,560000.0,11.0,26400.0,2.8,2.8,2.8,211.0
2015-08-13,3.0,3.0,7.1429,3.0,200.0,600000.0,0.0,0.0,3.0,3.0,3.0,200.0
2015-08-14,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0
2015-08-17,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0
2015-08-18,2.7,2.7,-10.0,2.7,200.0,540000.0,0.0,0.0,2.7,2.7,2.7,200.0
2015-08-19,2.7,2.7,0.0,2.517,5900.0,14850000.0,0.0,0.0,2.5,2.7,2.5,5900.0
2015-08-20,2.7,2.7,0.0,2.7,0.0,0.0,0.0,0.0,2.7,2.7,2.7,0.0
2015-08-21,2.5,2.5,-7.4074,2.7,100.0,250000.0,0.0,0.0,2.5,2.5,2.5,100.0
2015-08-24,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0
2015-08-25,2.7,2.7,8.0,2.5,100.0,270000.0,0.0,0.0,2.7,2.7,2.7,100.0
2015-08-26,2.7,2.7,0.0,2.7,0.0,0.0,0.0,0.0,2.7,2.7,2.7,0.0
2015-08-27,2.7,2.7,0.0,2.7,0.0,0.0,0.0,0.0,2.7,2.7,2.7,0.0
2015-08-28,2.7,2.7,0.0,2.7,0.0,0.0,0.0,0.0,2.7,2.7,2.7,0.0
2015-08-31,2.7,2.7,0.0,2.7,0.0,0.0,1.0,2500.0,2.7,2.7,2.7,1.0
2015-09-01,2.7,2.7,0.0,2.7,0.0,0.0,1.0,2505.0,2.7,2.7,2.7,1.0
2015-09-03,2.7,2.7,0.0,2.7,0.0,0.0,0.0,0.0,2.7,2.7,2.7,0.0
2015-09-04,2.7,2.7,0.0,2.7,0.0,0.0,0.0,0.0,2.7,2.7,2.7,0.0
2015-09-07,2.7,2.7,0.0,2.7,0.0,0.0,0.0,0.0,2.7,2.7,2.7,0.0
2015-09-08,2.5,2.5,-7.4074,2.5,100.0,250000.0,0.0,0.0,2.5,2.5,2.5,100.0
2015-09-09,2.5,2.5,0.0,2.303,14300.0,32930000.0,0.0,0.0,2.3,2.5,2.3,14300.0
2015-09-10,2.5,2.5,0.0,2.318,1100.0,2550000.0,0.0,0.0,2.3,2.5,2.3,1100.0
2015-09-11,2.3,2.3,-8.0,2.3,3300.0,7590000.0,0.0,0.0,2.3,2.3,2.3,3300.0
2015-09-14,2.4,2.4,4.3478,2.103,15800.0,33310000.0,0.0,0.0,2.1,2.5,2.1,15800.0
2015-09-15,2.2,2.2,-8.3333,2.236,1100.0,2460000.0,0.0,0.0,2.6,2.6,2.2,1100.0
2015-09-16,2.3,2.3,4.5455,2.006,21700.0,43520000.0,0.0,0.0,2.2,2.3,2.0,21700.0
2015-09-17,2.2,2.2,-4.3478,2.132,6200.0,13220000.0,0.0,0.0,2.5,2.5,2.1,6200.0
2015-09-18,2.1,2.1,-4.5455,2.058,3800.0,7820000.0,0.0,0.0,2.0,2.1,2.0,3800.0
2015-09-21,2.1,2.1,0.0,2.034,5100.0,10380000.0,0.0,0.0,1.9,2.3,1.9,5100.0
2015-09-22,2.1,2.1,0.0,2.005,3900.0,7820000.0,0.0,0.0,2.0,2.1,1.9,3900.0
2015-09-23,2.0,2.0,-4.7619,2.0,1900.0,3800000.0,0.0,0.0,2.0,2.0,2.0,1900.0
2015-09-24,2.0,2.0,0.0,2.0,400.0,800000.0,0.0,0.0,2.0,2.0,2.0,400.0
2015-09-25,2.0,2.0,0.0,2.05,800.0,1640000.0,0.0,0.0,2.1,2.2,2.0,800.0
2015-09-28,2.0,2.0,0.0,2.0,2700.0,5400000.0,0.0,0.0,2.0,2.0,2.0,2700.0
2015-09-29,2.0,2.0,0.0,2.0,200.0,400000.0,0.0,0.0,2.0,2.0,2.0,200.0
2015-09-30,2.0,2.0,0.0,1.917,1900.0,3650000.0,0.0,0.0,2.0,2.0,1.9,1900.0
2015-10-01,2.2,2.2,10.0,2.0,500.0,1080000.0,0.0,0.0,2.0,2.2,2.0,500.0
2015-10-02,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2015-10-05,2.2,2.2,0.0,2.005,2500.0,5090000.0,0.0,0.0,2.0,2.2,2.0,2500.0
2015-10-06,2.0,2.0,-9.0909,2.008,61000.0,122470000.0,0.0,0.0,2.0,2.2,2.0,61000.0
2015-10-07,2.2,2.2,10.0,2.067,400.0,840000.0,0.0,0.0,2.0,2.2,2.0,400.0
2015-10-08,2.3,2.3,4.5455,2.109,1400.0,3010000.0,0.0,0.0,2.0,2.3,2.0,1400.0
2015-10-09,2.1,2.1,-8.6957,2.1,5400.0,11340000.0,0.0,0.0,2.1,2.1,2.1,5400.0
2015-10-12,2.1,2.1,0.0,2.1,11400.0,23940000.0,0.0,0.0,2.1,2.1,2.1,11400.0
2015-10-13,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2015-10-14,2.2,2.2,4.7619,2.105,2100.0,4420000.0,0.0,0.0,2.1,2.2,2.1,2100.0
2015-10-15,2.0,2.0,-9.0909,2.0,7600.0,15200000.0,0.0,0.0,2.0,2.0,2.0,7600.0
2015-10-16,2.0,2.0,0.0,2.0,19700.0,39400000.0,0.0,0.0,2.0,2.0,2.0,19700.0
2015-10-19,2.0,2.0,0.0,2.0,1000.0,2000000.0,0.0,0.0,2.0,2.0,2.0,1000.0
2015-10-20,2.0,2.0,0.0,2.0,300.0,600000.0,0.0,0.0,2.0,2.0,2.0,300.0
2015-10-21,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
2015-10-22,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
2015-10-23,2.1,2.1,5.0,2.1,500.0,1050000.0,0.0,0.0,2.1,2.1,2.1,500.0
2015-10-26,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2015-10-27,2.0,2.0,-4.7619,2.0,11000.0,22000000.0,0.0,0.0,2.0,2.0,2.0,11000.0
2015-10-28,2.0,2.0,0.0,2.0,1000.0,2000000.0,0.0,0.0,2.0,2.0,2.0,1000.0
2015-10-29,2.0,2.0,0.0,2.0,1700.0,3400000.0,0.0,0.0,2.0,2.0,2.0,1700.0
2015-10-30,2.1,2.1,5.0,2.1,1300.0,2730000.0,0.0,0.0,2.1,2.1,2.1,1300.0
2015-11-02,2.0,2.0,-4.7619,2.0,1400.0,2800000.0,0.0,0.0,2.0,2.0,2.0,1400.0
2015-11-03,2.0,2.0,0.0,2.0,100.0,200000.0,0.0,0.0,2.0,2.0,2.0,100.0
2015-11-04,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
2015-11-05,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
2015-11-06,2.2,2.2,10.0,2.093,34900.0,73100000.0,0.0,0.0,2.1,2.2,2.0,34900.0
2015-11-09,2.1,2.1,-4.5455,2.1,3500.0,7350000.0,0.0,0.0,2.1,2.1,2.1,3500.0
2015-11-10,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2015-11-11,2.1,2.1,0.0,2.1,3000.0,6300000.0,0.0,0.0,2.1,2.1,2.1,3000.0
2015-11-12,2.1,2.1,0.0,2.1,1000.0,2100000.0,0.0,0.0,2.1,2.1,2.1,1000.0
2015-11-13,2.0,2.0,-4.7619,2.009,24300.0,48830000.0,0.0,0.0,2.1,2.1,2.0,24300.0
2015-11-16,2.1,2.1,5.0,2.1,2600.0,5460000.0,0.0,0.0,2.1,2.1,2.1,2600.0
2015-11-17,2.1,2.1,0.0,2.1,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0
2015-11-18,2.2,2.2,4.7619,2.1,24200.0,50840000.0,0.0,0.0,2.1,2.2,2.1,24200.0
2015-11-19,2.2,2.2,0.0,2.104,39500.0,84060000.0,73000.0,146000000.0,2.1,2.2,2.1,112500.0
2015-11-20,2.2,2.2,0.0,2.2,400.0,880000.0,0.0,0.0,2.2,2.2,2.2,400.0
2015-11-23,2.2,2.2,0.0,2.209,1100.0,2430000.0,0.0,0.0,2.3,2.3,2.2,1100.0
2015-11-24,2.2,2.2,0.0,2.114,12900.0,27270000.0,0.0,0.0,2.1,2.2,2.1,12900.0
2015-11-25,2.2,2.2,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.2,2.2,0.0
2015-11-26,2.1,2.1,-4.5455,2.1,10100.0,21210000.0,0.0,0.0,2.1,2.1,2.1,10100.0
2015-11-27,2.1,2.1,0.0,2.1,1900.0,3990000.0,0.0,0.0,2.1,2.1,2.1,1900.0
2015-11-30,2.1,2.1,0.0,2.1,51300.0,107730000.0,0.0,0.0,2.1,2.1,2.1,51300.0
